country,year,palma,ef,fossil_fuel_share,gdp_per_capita,urban_pct,trade_openness,renewable_energy,co2_per_capita,oil_rents,energy_intensity,fdi_inflows,gini_wid
Iraq,2016,5.702197802197802,1.29,0.0,4334.4209640418785,69.9123778259643,54.588320188676995,0.9,123.38505088666945,32.9650560560142,4.17,-3.7518091160480607,0.6079
Iraq,2017,6.382803297997644,1.36,0.0,4759.284643546699,69.8944511190753,59.780912392315685,0.5,79.43925343700342,38.9203120843433,4.86,-2.6879942835723085,0.6282
Iraq,2018,7.194656488549618,1.38,0.0,5646.689320747416,69.8765148865842,65.80179177010834,0.5,83.06076478317938,45.7658631354446,5.25,-2.148548348079131,0.649
Iraq,2019,8.180305131761443,1.51,0.0,5671.856863294203,69.8683395385742,68.98993842028058,0.9,56.2588355065774,40.2312783051026,5.3,-1.3164061670933904,0.6704
Iraq,2020,9.400611620795107,1.39,0.0,4295.189451212281,69.8683166503906,57.742316395146,1.1,30.73742255795195,27.035001916172,5.11,-1.580496962525857,0.6924
Jordan,2005,6.037383177570094,1.3,97.89480274311558,2087.8707927363457,78.412126230667,146.90889127901764,1.7,365.942401286572,0.00299417370715913,4.61,15.763646141435814,0.6135
Jordan,2006,6.141843971631207,1.23,97.89151246802507,2342.634595749326,78.755612573541,141.74738183112575,2.3,345.59269685217106,0.00336695469227265,4.36,23.537291342713136,0.6165
Jordan,2007,6.131147540983607,1.2,98.41632419633632,2506.205994841393,79.3358270749644,145.99424628852637,2.3,339.29034401981266,0.0032269913821269,4.23,15.324826260995856,0.617
Jordan,2008,6.1242740998838565,1.11,98.00262582135986,3241.6524135555965,80.1290966207551,140.9129259609196,2.7,302.4547451272366,0.0047965442664046,3.87,12.475307504909368,0.6174000000000001
Jordan,2009,6.052391799544418,1.12,97.96067770458137,3435.833759069801,81.1117480967305,112.1519981871085,2.8,277.28509382441865,0.00223180513092879,3.88,9.83417874476547,0.6179
Jordan,2010,5.983240223463687,1.11,97.35049824270997,3718.465716229453,82.2601083887084,114.22267769412522,3.0,248.32521883538868,0.00222485703710613,3.62,6.222475669739118,0.6183000000000001
Jordan,2011,5.456498388829216,1.13,96.00337042500954,3946.8550385552453,83.5505043825064,118.69967950180138,3.0,207.2303942693594,0.00229864970418629,3.5,5.0333587268848925,0.5995
Jordan,2012,5.348242811501597,1.26,97.33264631395558,4169.504700546181,84.9592629639423,117.85558768518946,2.9,191.59462508694958,0.00247522898810274,3.8,4.894806886823207,0.5947
Jordan,2013,5.24630021141649,1.16,97.62487933133069,4311.219167130379,86.4627110188335,111.45152799762823,3.1,180.97338261881194,0.00191267840155804,3.64,5.64977168714588,0.5898
Jordan,2014,5.24630021141649,1.12,97.63135948759117,4191.180500849864,88.0371754329978,109.93880553502171,3.1,153.98054874836728,0.00161998790264992,3.73,5.912048902058894,0.5898
Jordan,2015,5.24630021141649,1.02,58.178230604188705,4042.756780975546,89.8881391939133,95.35791222667909,3.2,76.65316786148105,0.000429911043278417,3.84,4.147202291749375,0.5898
Jordan,2016,5.24630021141649,0.93,0.0,3986.7167701085286,90.56272794707,88.72071789546874,4.7,71.79270726727007,0.000250812593463262,3.87,3.8928514286897054,0.5898
Jordan,2017,5.24630021141649,0.97,0.0,4065.6162874938427,90.8764609714428,89.7316005071358,5.3,49.40566422587159,0.000211794657558038,3.99,4.878141331679766,0.5898
Jordan,2018,5.24630021141649,0.9,0.0,4145.439896732647,91.2008859099729,87.63591519068568,7.2,45.85060309797127,0.000980515945675632,3.8,2.201776865755756,0.5898
Jordan,2019,5.24630021141649,0.85,0.0,4170.114400346496,91.515966492507,85.68783349642038,8.5,29.091603525662652,0.000787731412940435,3.61,1.6397056511564343,0.5898
Jordan,2020,5.24630021141649,0.75,0.0,4022.0401356134957,91.8216722992319,66.05994880890592,10.7,15.353379411918379,0.000467720334463903,3.49,1.7397597829419225,0.5898
Kuwait,2005,7.542068965517243,10.27,97.75467352856339,36122.61427412268,100.0,92.24268009426446,0.0,3122.1910744915513,53.3164834648164,6.78,0.28949019208924587,0.6502
Kuwait,2006,7.542068965517243,10.24,,42946.637410406605,100.0,89.71309319805222,0.0,2970.2730876911237,51.0394540758358,5.79,0.11944543581072209,0.6502
Kuwait,2007,7.542068965517243,10.2,,45709.41328763706,100.0,91.73250339158886,0.0,2782.9721973365235,48.1550015709463,5.28,0.09729717883439971,0.6502
Kuwait,2008,7.3956639566395665,10.33,,55585.18893444415,100.0,92.68345625167214,0.0,2715.7491082323995,52.8912935555667,6.11,-0.004038379339851833,0.6493
Kuwait,2009,7.243351063829788,9.77,,37907.100132004154,100.0,88.81106498514569,0.0,2489.106321218941,38.854853146546,6.84,1.0508651438703192,0.6483
Kuwait,2010,7.076822916666667,9.49,96.35154621367364,39212.25222015503,100.0,97.02802166000642,0.0,2378.0095922489877,48.1906069290048,7.42,1.1303673042553637,0.6472
Kuwait,2011,6.896946564885496,9.46,94.22809053398173,49169.60638130948,100.0,99.11649276469127,0.0,1938.3446919214875,58.3689295808333,6.58,2.1157386505354125,0.646
Kuwait,2012,6.707196029776676,9.12,98.94794496985764,52155.22258339213,100.0,101.01143510403207,0.0,1740.8106033701144,57.4129637304674,6.67,1.6504610966804056,0.6446000000000001
Kuwait,2013,6.508454106280194,8.67,98.2687466902093,49651.04392750774,100.0,97.6054913328151,0.0,1605.7703369172036,55.5579394462588,5.57,0.8231302448724964,0.6431
Kuwait,2014,4.104882459312839,8.24,99.61095523041247,44368.78134577507,100.0,100.0371898418438,0.0,1258.3413804104814,53.239569150436,5.68,0.29868140894165074,0.5503
Kuwait,2015,4.104882459312839,8.02,-48.814961573928976,29882.212649569756,100.0,98.69998844554847,0.0,652.844654428415,36.4482994431389,7.09,0.24841492637967863,0.5503
Kuwait,2016,4.104882459312839,7.69,0.0,27323.689073551704,100.0,96.15767237586168,0.0,655.5647865017304,31.6732106195044,7.27,0.26691836904700683,0.5503
Kuwait,2017,4.104882459312839,7.6,0.0,29047.653613570285,100.0,97.84004645740897,0.0,418.72556244201496,36.0090908245608,7.18,0.09364020941140432,0.5503
Kuwait,2018,4.104882459312839,7.35,0.0,32067.9623756889,100.0,102.78563065499988,0.0,409.1106868357158,44.0490671354298,7.24,-0.015418778791534166,0.5503
Kuwait,2019,4.104882459312839,7.07,0.0,31707.87374435514,100.0,91.68571238959534,0.1,275.7119880233338,38.6553473115018,7.69,0.36605904183298393,0.5503
