country,year,ln_ef,ln_co2_per_capita,ln_palma,ln_gini_wid,ln_gdp_per_capita,ln_fossil_fuel_share,ln_renewable_energy,ln_urban_pct,ln_trade_openness,ln_oil,ihs_fdi
Iran,2015,1.075002423028976,5.377241440545686,1.494120674084206,-0.5814269309495373,8.507694936536325,4.079076844696576,-0.10536051565782628,4.295326214208554,3.6743389682945042,2.5069414847808638,0.48209507213694036
Iran,2016,1.0715836162801904,5.375154047664661,1.4592792538763797,-0.5969283228194024,8.650079283284938,4.598307671195706,0.0,4.302436876617317,3.6858057795594954,2.387891138899691,0.6563723963944844
Iran,2017,1.1151415906193203,4.9645282076446176,1.602890207131801,-0.5546033711118862,8.699670313449975,4.573977661441477,0.0,4.309471856793467,3.764814347143622,2.68248894255492,0.8697685401003211
Iran,2018,1.1019400787607843,4.96730590578262,1.6136176468368084,-0.5492200117533023,8.472825475206632,4.256500341961691,0.0,4.3148637214954615,4.036280143041168,3.3201914686776126,0.548228359781509
Iran,2019,1.1568811967920856,4.5519220669850515,1.553076183476091,-0.5686313058623776,8.293422829937198,4.313411562840148,0.0,4.320202930941841,3.883454199980319,2.9996769356774853,0.4208171282862944
Iran,2020,1.144222799920162,4.034361171854618,1.4635625343032748,-0.5965650827137011,8.071687044706623,4.525239359095883,-0.10536051565782628,4.325438299450957,3.7815604417674598,2.585833566725348,0.46117020676020315
Iraq,2005,0.058268908123975824,5.920729572403534,1.9720949280503803,-0.4402118444379992,7.474428166472362,4.559907119284208,0.8754687373538999,4.225247460365266,4.7513682443119665,4.1768242242324165,0.9019127963154309
Iraq,2006,0.06765864847381486,5.803110343967508,1.9720949280503803,-0.4402118444379992,7.730418332126874,4.522905088354915,0.9555114450274363,4.227695661714701,4.495918998787009,4.1519236140172575,0.5584222175559973
Iraq,2007,0.02955880224154443,5.4518465136170295,1.9720949280503803,-0.4402118444379992,8.048465580765402,4.559413298902083,0.6931471805599453,4.229988989120441,4.3053190783319915,3.9689396837908486,0.946246070222856
Iraq,2008,0.09531017980432493,5.666913617636124,1.9201207541723992,-0.45020100194955576,8.421335401602189,4.569216323651172,0.09531017980432493,4.232031627395048,4.39513463901489,4.01422419913127,1.1437527943622745
Iraq,2009,0.09531017980432493,5.678530312578937,1.8742628753407649,-0.45965733719159113,8.220056446711109,4.543438103760824,0.1823215567939546,4.233732997903454,4.365482771774657,3.666521180351271,1.1561155249644945
Iraq,2010,0.23111172096338664,5.697760098378106,1.8327640954719482,-0.46840490788203853,8.403296784387633,4.207669337183791,0.5306282510621704,4.234951007872769,4.297251114749815,3.7671644151722727,0.8869944501003594
Iraq,2011,0.23901690047049992,5.669452379624023,1.7961647626959714,-0.47658524061128993,8.661387434150708,4.591400428588071,0.09531017980432493,4.235919691475492,4.279042851007464,3.930400420534992,0.964308597462328
Iraq,2012,0.3074846997479607,5.623583997865285,1.8204658624069143,-0.4812668215244463,8.776104761343317,4.591106857704812,0.26236426446749106,4.237321929205014,4.29876301593786,3.904234743131817,1.2273833375915082
Iraq,2013,0.3220834991691132,5.66416836175523,1.4302450965746771,-0.5972916949164239,8.8024251882536,4.583641425382952,0.4054651081081644,4.240527157849398,4.21079364796377,3.814021131068311,-0.8780315418699078
Iraq,2014,0.2468600779315258,5.468411495423102,1.5298976725362075,-0.563874844855806,8.74023950116899,4.59190100364583,0.0,4.243721926792421,4.233852658713055,3.8417046730391013,-2.1995853006951713
